time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,br,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitch_setpoint,pitcherr,roll_pid_out,roll_setpoint,rollerr,x_pid_out,xerr,yerr
1722031883.0495958,372.000,364.000,66.000,386.000,356.000,65.000,404.000,344.000,64.000, 0.110, 0.099,14.000,-8.000,14.000,-8.000,127.831,-73.046,182.434,-121.623,553.415,-492.332,64.0000,321.113,239.964,107.593,61.926,477.678,-2.145, 2.155,-0.034,-0.140, 4.985, 0.820,0.00000,0.00000,-0.14025,0.04769,-0.01402,0.00000,0.81987,-0.10408,5.00000,0.01524,-0.14587,1.00000,0.00000
1722031883.1407528,386.000,356.000,65.000,404.000,344.000,64.000,426.000,324.000,65.000, 0.099, 0.091,18.000,-12.000,18.000,-12.000,182.434,-121.623,241.339,-219.399,646.194,-1072.611,65.0000,321.051,239.759,107.695,61.755,477.530,-2.146, 2.158,-0.029,-0.196, 4.743, 0.796,0.00000,0.00000,-0.19612,0.04852,-0.01465,0.00000,0.79630,-0.10726,5.00000,0.25686,-0.14353,1.00000,0.00000
1722031883.237941,404.000,344.000,64.000,426.000,324.000,65.000,442.000,298.000,64.000, 0.091, 0.097,22.000,-20.000,22.000,-20.000,241.339,-219.399,164.887,-267.941,-787.876,-500.246,64.0000,321.137,240.162,107.665,61.902,478.272,-2.143, 2.154,-0.019,-0.146, 4.681, 0.358,0.00000,0.00000,-0.14581,0.04777,-0.01036,0.00000,0.35791,-0.10825,5.00000,0.31861,-0.14419,1.00000,0.00000
1722031883.346167,426.000,324.000,65.000,442.000,298.000,64.000,452.000,268.000,65.000, 0.097, 0.108,16.000,-26.000,16.000,-26.000,164.887,-267.941,92.318,-276.955,-669.942,-83.209,65.0000,320.080,240.025,107.321,61.357,480.619,-2.126, 2.144,-0.017,-0.272, 5.387,-0.473,0.00000,0.00000,-0.27245,0.04971,-0.00052,0.00000,-0.47300,-0.09927,5.00000,-0.38665,-0.13619,0.00000,0.00000
1722031883.447642,442.000,298.000,64.000,452.000,268.000,65.000,452.000,238.000,64.000, 0.108, 0.102,10.000,-30.000,10.000,-30.000,92.318,-276.955, 0.000,-295.552,-909.494,-183.213,64.0000,320.451,240.486,107.910,61.203,480.078,-2.124, 2.153,-0.038,-0.586, 5.784, 0.295,0.00000,0.00000,-0.58648,0.05370,-0.01118,0.00000,0.29480,-0.09419,5.00000,-0.78424,-0.13919,0.00000,0.00000
1722031883.53723,452.000,268.000,65.000,452.000,238.000,64.000,448.000,214.000,65.000, 0.102, 0.090, 0.000,-30.000, 0.000,-30.000, 0.000,-295.552,-44.678,-268.069,-499.036,306.966,65.0000,320.343,240.147,108.106,60.973,479.446,-2.129, 2.160,-0.027,-0.671, 5.175, 0.341,0.00000,0.00000,-0.67078,0.05419,-0.01125,0.00000,0.34145,-0.10145,5.00000,-0.17477,-0.13919,0.00000,0.00000
1722031883.6398551,452.000,238.000,64.000,448.000,214.000,65.000,444.000,196.000,65.000, 0.090, 0.103,-4.000,-24.000,-4.000,-24.000,-44.678,-268.069,-38.969,-175.361,55.619,903.190,65.0000,320.775,240.288,108.023,61.238,479.610,-2.128, 2.155,-0.032,-0.535, 5.441, 0.323,0.00000,0.00000,-0.53494,0.05244,-0.01162,0.00000,0.32336,-0.09659,5.00000,-0.44064,-0.13919,0.00000,0.00000
1722031883.733879,448.000,214.000,65.000,444.000,196.000,65.000,440.000,184.000,66.000, 0.103, 0.094,-4.000,-18.000,-4.000,-18.000,-38.969,-175.361,-42.506,-127.517,-37.582,508.412,66.0000,320.081,240.137,107.152,61.863,478.828,-2.140, 2.150,-0.017,-0.116, 4.827, 0.067,0.00000,0.00000,-0.11607,0.04746,-0.00883,0.00000,0.06718,-0.10439,5.00000,0.17261,-0.13919,0.00000,0.00000
1722031883.834074,444.000,196.000,65.000,440.000,184.000,66.000,434.000,178.000,66.000, 0.094, 0.100,-4.000,-12.000,-4.000,-12.000,-42.506,-127.517,-59.890,-59.890,-173.521,675.034,66.0000,320.436,240.131,107.416,61.674,479.307,-2.136, 2.150,-0.016,-0.198, 4.943,-0.096,0.00000,0.00000,-0.19764,0.04988,-0.00715,0.00000,-0.09591,-0.10225,5.00000,0.05691,-0.13919,0.00000,0.00000
1722031883.926096,440.000,184.000,66.000,434.000,178.000,66.000,436.000,178.000,67.000, 0.100, 0.092,-6.000,-6.000,-6.000,-6.000,-59.890,-59.890,21.732, 0.000,886.916,650.771,67.0000,319.979,240.040,107.083,61.814,478.909,-2.138, 2.149,-0.026,-0.132, 5.149, 0.227,0.00000,0.00000,-0.13151,0.04884,-0.01157,0.00000,0.22729,-0.09976,5.00000,-0.14880,-0.13919,0.00000,0.00000
1722031884.000161,434.000,178.000,66.000,436.000,178.000,67.000,438.000,180.000,67.000, 0.092, 0.074, 2.000, 0.000, 2.000, 0.000,21.732, 0.000,27.004,27.004,71.179,364.608,67.0000,320.190,240.071,107.322,61.713,479.146,-2.139, 2.152,-0.019,-0.190, 4.879, 0.174,0.00000,0.00000,-0.18995,0.04989,-0.01082,0.00000,0.17410,-0.10341,5.00000,0.12078,-0.13919,0.00000,0.00000
1722031884.097159,436.000,178.000,67.000,438.000,180.000,67.000,442.000,190.000,66.000, 0.074, 0.097, 2.000, 2.000, 2.000, 2.000,27.004,27.004,41.237,103.093,146.734,784.423,66.0000,320.270,240.116,107.277,61.694,479.460,-2.134, 2.147,-0.017,-0.168, 5.065,-0.163,0.00000,0.00000,-0.16807,0.04951,-0.00670,0.00000,-0.16267,-0.10074,5.00000,-0.06535,-0.13919,0.00000,0.00000
1722031884.1905549,438.000,180.000,67.000,442.000,190.000,66.000,448.000,204.000,67.000, 0.097, 0.093, 4.000,10.000, 4.000,10.000,41.237,103.093,64.236,149.885,246.229,500.953,67.0000,319.890,239.844,107.257,61.741,477.577,-2.145, 2.159,-0.034,-0.237, 4.885, 0.932,0.00000,0.00000,-0.23686,0.05059,-0.02166,0.00000,0.93227,-0.10332,5.00000,0.11506,-0.13919,0.00000,0.00000
1722031884.265686,442.000,190.000,66.000,448.000,204.000,67.000,450.000,216.000,67.000, 0.093, 0.075, 6.000,14.000, 6.000,14.000,64.236,149.885,26.623,159.740,-500.691,131.199,67.0000,320.059,240.021,107.248,61.773,478.792,-2.142, 2.154,-0.017,-0.159, 4.672, 0.232,0.00000,0.00000,-0.15901,0.04945,-0.01243,0.00000,0.23222,-0.10615,5.00000,0.32751,-0.13919,0.00000,0.00000
1722031884.3606882,448.000,204.000,67.000,450.000,216.000,67.000,454.000,238.000,67.000, 0.075, 0.095, 2.000,12.000, 2.000,12.000,26.623,159.740,42.107,231.586,162.987,756.298,67.0000,319.938,239.986,107.137,61.716,479.562,-2.138, 2.150,-0.034,-0.178, 5.350, 0.499,0.00000,0.00000,-0.17843,0.05003,-0.01755,0.00000,0.49905,-0.09734,5.00000,-0.34995,-0.13919,0.00000,0.00000
1722031884.4563289,450.000,216.000,67.000,454.000,238.000,67.000,454.000,264.000,66.000, 0.095, 0.096, 4.000,22.000, 4.000,22.000,42.107,231.586, 0.000,271.847,-440.252,420.949,66.0000,320.342,240.605,107.534,61.598,479.819,-2.129, 2.148,-0.006,-0.301, 4.936,-0.569,0.00000,0.00000,-0.30126,0.05172,-0.00373,0.00000,-0.56879,-0.10325,5.00000,0.06447,-0.13919,0.00000,0.00000
1722031884.5313358,454.000,238.000,67.000,454.000,264.000,66.000,448.000,282.000,66.000, 0.096, 0.075, 0.000,26.000, 0.000,26.000, 0.000,271.847,-80.065,240.195,-1068.404,-422.364,66.0000,320.153,241.247,107.584,61.615,480.725,-2.124, 2.146, 0.006,-0.369, 4.826,-1.100,0.00000,0.00000,-0.36867,0.05241,0.00297,0.00000,-1.09956,-0.10424,5.00000,0.17450,-0.13919,0.00000,-1.00000
1722031884.62205,454.000,264.000,66.000,448.000,282.000,66.000,436.000,308.000,66.000, 0.075, 0.091,-6.000,18.000,-6.000,18.000,-80.065,240.195,-132.172,286.373,-573.924,508.614,66.0000,319.869,240.972,107.248,61.683,481.142,-2.126, 2.142, 0.015,-0.209, 4.626,-1.418,0.00000,0.00000,-0.20948,0.05024,0.00866,0.00000,-1.41753,-0.10713,5.00000,0.37448,-0.13919,0.00000,0.00000
1722031884.718239,448.000,282.000,66.000,436.000,308.000,66.000,420.000,328.000,65.000, 0.091, 0.096,-12.000,26.000,-12.000,26.000,-132.172,286.373,-166.342,207.928,-355.244,-815.546,65.0000,320.089,240.501,107.298,61.947,478.702,-2.142, 2.154,-0.003,-0.152, 4.270,-0.126,0.00000,0.00000,-0.15192,0.05005,-0.00642,0.00000,-0.12595,-0.11237,5.00000,0.72974,-0.13919,0.00000,0.00000
1722031884.791463,436.000,308.000,66.000,420.000,328.000,65.000,408.000,340.000,66.000, 0.096, 0.073,-16.000,20.000,-16.000,20.000,-166.342,207.928,-163.874,163.874,33.702,-601.601,66.0000,320.393,239.945,107.042,61.932,479.960,-2.140, 2.145,-0.005, 0.063, 4.655,-0.408,0.00000,0.00000,0.06338,0.04739,-0.00041,0.00000,-0.40845,-0.10810,5.00000,0.34487,-0.13919,0.00000,0.00000
1722031884.886175,420.000,328.000,65.000,408.000,340.000,66.000,394.000,352.000,65.000, 0.073, 0.095,-12.000,12.000,-12.000,12.000,-163.874,163.874,-147.824,126.707,169.468,-392.448,65.0000,320.907,240.069,107.271,61.949,479.321,-2.137, 2.145,-0.033,-0.041, 5.504, 0.264,0.00000,0.00000,-0.04061,0.04941,-0.00910,0.00000,0.26399,-0.09791,5.00000,-0.50369,-0.13919,0.00000,0.00000
1722031884.9590359,408.000,340.000,66.000,394.000,352.000,65.000,388.000,354.000,65.000, 0.095, 0.073,-14.000,12.000,-14.000,12.000,-147.824,126.707,-82.417,27.472,898.447,-1363.093,65.0000,320.711,239.917,107.288,61.772,480.047,-2.137, 2.145,-0.011,-0.032, 4.914,-0.303,0.00000,0.00000,-0.03227,0.04900,-0.00097,0.00000,-0.30260,-0.10614,5.00000,0.08598,-0.13919,0.00000,0.00000
1722031885.057538,394.000,352.000,65.000,388.000,354.000,65.000,384.000,356.000,65.000, 0.073, 0.099,-6.000, 2.000,-6.000, 2.000,-82.417,27.472,-40.584,20.292,424.433,-72.852,65.0000,320.641,239.973,107.200,61.782,480.585,-2.135, 2.142,-0.002, 0.016, 4.806,-0.678,0.00000,0.00000,0.01618,0.04839,0.00386,0.00000,-0.67831,-0.10689,5.00000,0.19447,-0.13919,0.00000,0.00000
1722031885.1583302,388.000,354.000,65.000,384.000,356.000,65.000,388.000,354.000,65.000, 0.099, 0.101,-4.000, 2.000,-4.000, 2.000,-40.584,20.292,39.727,-19.864,797.627,-398.813,65.0000,320.156,239.675,106.774,61.810,480.255,-2.134, 2.138,-0.010, 0.103, 5.195,-0.648,0.00000,0.00000,0.10309,0.04735,0.00424,0.00000,-0.64805,-0.10185,5.00000,-0.19532,-0.13919,0.00000,0.00000
1722031885.279413,384.000,356.000,65.000,388.000,354.000,65.000,400.000,346.000,65.000, 0.101, 0.121, 4.000,-2.000, 4.000,-2.000,39.727,-19.864,99.020,-66.013,489.262,-380.811,65.0000,320.200,240.067,107.339,61.616,479.244,-2.135, 2.150,-0.018,-0.223, 5.034,-0.057,0.00000,0.00000,-0.22262,0.05196,-0.00240,0.00000,-0.05710,-0.10422,5.00000,-0.03440,-0.13919,0.00000,0.00000
1722031885.353003,388.000,354.000,65.000,400.000,346.000,65.000,408.000,338.000,63.000, 0.121, 0.074,12.000,-8.000,12.000,-8.000,99.020,-66.013,108.710,-108.710,131.684,-580.203,63.0000,320.139,240.080,107.256,61.644,479.476,-2.134, 2.148,-0.013,-0.180, 4.960,-0.268,0.00000,0.00000,-0.17960,0.05051,0.00146,0.00000,-0.26847,-0.10492,5.00000,0.04001,-0.13919,0.00000,0.00000
1722031885.445826,400.000,346.000,65.000,408.000,338.000,63.000,424.000,324.000,65.000, 0.074, 0.093, 8.000,-8.000, 8.000,-8.000,108.710,-108.710,172.379,-150.831,685.939,-453.796,65.0000,320.481,239.535,107.551,61.423,478.219,-2.137, 2.155,-0.037,-0.313, 5.309, 0.702,0.00000,0.00000,-0.31318,0.05254,-0.01143,0.00000,0.70218,-0.10017,5.00000,-0.30903,-0.13919,0.00000,0.00000
1722031885.556818,408.000,338.000,63.000,424.000,324.000,65.000,438.000,304.000,65.000, 0.093, 0.111,16.000,-14.000,16.000,-14.000,172.379,-150.831,126.195,-180.279,-416.294,-265.439,65.0000,320.143,239.926,107.424,61.444,479.424,-2.134, 2.151,-0.017,-0.286, 5.015,-0.062,0.00000,0.00000,-0.28554,0.05192,-0.00105,0.00000,-0.06243,-0.10405,5.00000,-0.01465,-0.13919,0.00000,0.00000
1722031885.649853,424.000,324.000,65.000,438.000,304.000,65.000,448.000,280.000,65.000, 0.111, 0.093,14.000,-20.000,14.000,-20.000,126.195,-180.279,107.425,-257.819,-201.643,-832.970,65.0000,320.338,240.150,107.523,61.446,479.605,-2.130, 2.148,-0.006,-0.292, 4.874,-0.525,0.00000,0.00000,-0.29151,0.05222,0.00417,0.00000,-0.52523,-0.10548,5.00000,0.12582,-0.13919,0.00000,0.00000
1722031885.7468731,438.000,304.000,65.000,448.000,280.000,65.000,450.000,256.000,63.000, 0.093, 0.097,10.000,-24.000,10.000,-24.000,107.425,-257.819,20.638,-247.652,-895.539,104.911,63.0000,320.188,239.460,107.652,61.225,478.129,-2.138, 2.159,-0.031,-0.416, 4.983, 0.673,0.00000,0.00000,-0.41641,0.05404,-0.01165,0.00000,0.67340,-0.10405,5.00000,0.01678,-0.13919,0.00000,0.00000
1722031885.8420632,448.000,280.000,65.000,450.000,256.000,63.000,452.000,236.000,66.000, 0.097, 0.095, 2.000,-24.000, 2.000,-24.000,20.638,-247.652,20.988,-209.877, 3.674,396.401,66.0000,320.221,239.174,107.667,61.400,475.567,-2.151, 2.170,-0.043,-0.399, 4.648, 1.664,0.00000,0.00000,-0.39872,0.05363,-0.02457,0.00000,1.66420,-0.10877,5.00000,0.35227,-0.13919,0.00000,0.00000
1722031885.9411252,450.000,256.000,63.000,452.000,236.000,66.000,450.000,216.000,66.000, 0.095, 0.099, 2.000,-20.000, 2.000,-20.000,20.988,-209.877,-20.189,-201.888,-415.651,80.652,66.0000,320.156,239.609,107.531,61.089,480.327,-2.127, 2.150,-0.038,-0.419, 5.791, 0.294,0.00000,0.00000,-0.41949,0.05416,-0.00791,0.00000,0.29360,-0.09354,5.00000,-0.79120,-0.13919,0.00000,0.00000
1722031886.043913,452.000,236.000,66.000,450.000,216.000,66.000,448.000,206.000,66.000, 0.099, 0.103,-2.000,-20.000,-2.000,-20.000,-20.189,-201.888,-19.458,-97.288, 7.113,1017.628,66.0000,320.342,240.106,107.692,61.196,479.774,-2.125, 2.149,-0.016,-0.438, 5.271,-0.378,0.00000,0.00000,-0.43767,0.05456,-0.00149,0.00000,-0.37774,-0.10070,5.00000,-0.27078,-0.13919,0.00000,0.00000
1722031886.140241,450.000,216.000,66.000,448.000,206.000,66.000,444.000,200.000,66.000, 0.103, 0.096,-2.000,-10.000,-2.000,-10.000,-19.458,-97.288,-41.526,-62.289,-229.106,363.344,66.0000,320.344,240.495,107.782,61.423,479.544,-2.132, 2.154,-0.007,-0.424, 4.684,-0.284,0.00000,0.00000,-0.42408,0.05454,-0.00300,0.00000,-0.28435,-0.10729,5.00000,0.31566,-0.13919,0.00000,0.00000
1722031886.215341,448.000,206.000,66.000,444.000,200.000,66.000,446.000,198.000,66.000, 0.096, 0.075,-4.000,-6.000,-4.000,-6.000,-41.526,-62.289,26.649,-26.649,908.394,474.889,66.0000,319.677,240.107,107.206,61.742,478.258,-2.143, 2.156,-0.009,-0.213, 4.360, 0.116,0.00000,0.00000,-0.21335,0.05195,-0.00770,0.00000,0.11578,-0.11142,5.00000,0.63978,-0.13919,0.00000,0.00000
1722031886.3105412,444.000,200.000,66.000,446.000,198.000,66.000,444.000,200.000,67.000, 0.075, 0.095, 2.000,-2.000, 2.000,-2.000,26.649,-26.649,-20.999,20.999,-500.292,500.292,67.0000,320.096,240.405,107.302,61.615,480.084,-2.130, 2.145, 0.001,-0.206, 4.800,-0.811,0.00000,0.00000,-0.20629,0.05259,0.00519,0.00000,-0.81129,-0.10627,5.00000,0.19975,-0.13919,0.00000,0.00000
1722031886.409051,446.000,198.000,66.000,444.000,200.000,67.000,446.000,204.000,66.000, 0.095, 0.098,-2.000, 2.000,-2.000, 2.000,-20.999,20.999,20.316,40.632,419.678,199.424,66.0000,320.287,240.179,107.490,61.795,477.717,-2.143, 2.160,-0.055,-0.333, 5.476, 1.457,0.00000,0.00000,-0.33315,0.05443,-0.02520,0.00000,1.45693,-0.09821,5.00000,-0.47590,-0.13919,0.00000,0.00000
1722031886.500659,444.000,200.000,67.000,446.000,204.000,66.000,450.000,216.000,66.000, 0.098, 0.092, 2.000, 4.000, 2.000, 4.000,20.316,40.632,43.620,130.860,254.132,983.940,66.0000,320.544,240.086,107.633,61.554,479.191,-2.137, 2.154,-0.029,-0.314, 5.137, 0.443,0.00000,0.00000,-0.31439,0.05396,-0.01102,0.00000,0.44303,-0.10285,5.00000,-0.13668,-0.13919,0.00000,0.00000
1722031886.574632,446.000,204.000,66.000,450.000,216.000,66.000,452.000,226.000,65.000, 0.092, 0.074, 4.000,12.000, 4.000,12.000,43.620,130.860,27.079,135.393,-223.959,61.375,65.0000,320.760,239.871,107.664,61.649,478.591,-2.142, 2.158,-0.058,-0.315, 5.608, 1.497,0.00000,0.00000,-0.31544,0.05419,-0.02765,0.00000,1.49665,-0.09571,5.00000,-0.60808,-0.13919,0.00000,0.00000
1722031886.6740339,450.000,216.000,66.000,452.000,226.000,65.000,452.000,242.000,65.000, 0.074, 0.100, 2.000,10.000, 2.000,10.000,27.079,135.393, 0.000,160.798,-272.136,255.310,65.0000,319.926,239.912,106.960,61.732,480.256,-2.134, 2.145,-0.048,-0.133, 5.957, 0.594,0.00000,0.00000,-0.13264,0.05187,-0.01688,0.00000,0.59438,-0.09049,5.00000,-0.95676,-0.13919,0.00000,0.00000
1722031886.768461,452.000,226.000,65.000,452.000,242.000,65.000,452.000,264.000,66.000, 0.100, 0.094, 0.000,16.000, 0.000,16.000, 0.000,160.798, 0.000,232.972, 0.000,764.303,66.0000,320.010,240.774,107.077,62.162,478.949,-2.141, 2.148, 0.011,-0.031, 4.114,-0.700,0.00000,0.00000,-0.03081,0.05111,-0.00195,0.00000,-0.70024,-0.11397,5.00000,0.88564,-0.13919,0.00000,0.00000
1722031886.862701,452.000,242.000,65.000,452.000,264.000,66.000,446.000,286.000,66.000, 0.094, 0.094, 0.000,22.000, 0.000,22.000, 0.000,232.972,-63.665,233.439,-675.542, 4.953,66.0000,319.579,241.055,106.578,62.369,480.468,-2.136, 2.138, 0.009, 0.135, 4.598,-1.100,0.00000,0.00000,0.13491,0.04920,0.00291,0.00000,-1.10048,-0.10644,5.00000,0.40158,-0.13919,0.00000,-1.00000
1722031886.935893,452.000,264.000,66.000,446.000,286.000,66.000,440.000,302.000,66.000, 0.094, 0.073,-6.000,22.000,-6.000,22.000,-63.665,233.439,-82.024,218.732,-250.984,-201.059,66.0000,319.842,241.078,106.752,62.194,481.056,-2.130, 2.135, 0.016, 0.088, 4.648,-1.501,0.00000,0.00000,0.08797,0.05026,0.00992,0.00000,-1.50104,-0.10730,5.00000,0.35199,-0.13919,0.00000,-1.00000
1722031887.0341692,446.000,286.000,66.000,440.000,302.000,66.000,428.000,322.000,66.000, 0.073, 0.098,-6.000,16.000,-6.000,16.000,-82.024,218.732,-122.058,203.429,-407.196,-155.649,66.0000,320.919,241.143,107.288,62.415,479.346,-2.138, 2.146,-0.031,-0.031, 5.376, 0.273,0.00000,0.00000,-0.03076,0.05168,-0.01163,0.00000,0.27263,-0.09826,5.00000,-0.37573,-0.13919,0.00000,-1.00000
1722031887.129462,440.000,302.000,66.000,428.000,322.000,66.000,416.000,334.000,66.000, 0.098, 0.095,-12.000,20.000,-12.000,20.000,-122.058,203.429,-125.929,125.929,-40.627,-813.294,66.0000,320.849,239.241,107.090,61.584,480.579,-2.133, 2.138,-0.019, 0.069, 5.452,-0.429,0.00000,0.00000,0.06860,0.05000,-0.00004,0.00000,-0.42884,-0.09757,5.00000,-0.45228,-0.13919,0.00000,0.00000
1722031887.202386,428.000,322.000,66.000,416.000,334.000,66.000,406.000,342.000,65.000, 0.095, 0.073,-12.000,12.000,-12.000,12.000,-125.929,125.929,-137.252,109.801,-155.408,-221.353,65.0000,321.207,239.183,107.260,61.673,479.581,-2.137, 2.142,-0.031, 0.043, 5.530, 0.123,0.00000,0.00000,0.04266,0.05061,-0.00768,0.00000,0.12255,-0.02824,0.00000,-5.52950,-0.14786,1.00000,0.00000
1722031887.298005,416.000,334.000,66.000,406.000,342.000,65.000,400.000,346.000,66.000, 0.073, 0.096,-10.000, 8.000,-10.000, 8.000,-137.252,109.801,-62.780,41.854,779.224,-710.965,66.0000,320.371,238.684,106.898,61.503,479.685,-2.139, 2.142,-0.009, 0.116, 4.885,-0.391,0.00000,0.00000,0.11619,0.04952,-0.00016,0.00000,-0.39109,-0.03351,0.00000,-4.88506,-0.13686,0.00000,1.00000
1722031887.392763,406.000,342.000,65.000,400.000,346.000,66.000,396.000,346.000,65.000, 0.096, 0.095,-6.000, 4.000,-6.000, 4.000,-62.780,41.854,-42.173, 0.000,217.268,-441.275,65.0000,318.120,239.215,105.631,62.199,479.052,-2.151, 2.141, 0.019, 0.410, 3.791,-0.833,0.00000,0.00000,0.41002,0.04571,0.00581,0.00000,-0.83253,-0.03756,0.00000,-3.79053,-0.13119,-1.00000,0.00000
1722031887.4916322,400.000,346.000,66.000,396.000,346.000,65.000,398.000,344.000,66.000, 0.095, 0.099,-4.000, 0.000,-4.000, 0.000,-42.173, 0.000,20.224,-20.224,630.972,-204.511,66.0000,316.285,239.964,105.790,61.708,477.979,-2.145, 2.155, 0.046,-0.121, 2.849,-1.300,0.00000,0.00000,-0.12107,0.05356,0.01311,0.00000,-1.29982,-0.04105,0.00000,-2.84949,-0.11619,-3.00000,0.00000
1722031887.563461,396.000,346.000,65.000,398.000,344.000,66.000,402.000,342.000,64.000, 0.099, 0.072, 2.000,-2.000, 2.000,-2.000,20.224,-20.224,55.773,-27.886,495.654,-106.832,64.0000,316.393,240.371,106.332,61.603,476.463,-2.151, 2.168, 0.072,-0.381, 1.623,-1.422,0.00000,0.00000,-0.38088,0.05554,0.01666,0.00000,-1.42186,-0.05050,0.00000,-1.62285,-0.12020,-3.00000,0.00000
1722031887.6622028,398.000,344.000,66.000,402.000,342.000,64.000,404.000,338.000,66.000, 0.072, 0.099, 4.000,-2.000, 4.000,-2.000,55.773,-27.886,20.238,-40.476,-359.572,-127.390,66.0000,315.718,239.689,105.689,61.711,476.439,-2.157, 2.165, 0.075,-0.144, 1.459,-1.398,0.00000,0.00000,-0.14447,0.05175,0.01900,0.00000,-1.39820,-0.04763,0.00000,-1.45875,-0.10953,-4.00000,0.00000
1722031887.754251,402.000,342.000,64.000,404.000,338.000,66.000,410.000,334.000,66.000, 0.099, 0.092, 2.000,-4.000, 2.000,-4.000,20.238,-40.476,65.164,-43.443,487.932,-32.226,66.0000,315.732,239.556,105.772,61.598,476.390,-2.157, 2.167, 0.076,-0.187, 1.349,-1.371,0.00000,0.00000,-0.18652,0.05310,0.02146,0.00000,-1.37084,-0.04595,0.00000,-1.34878,-0.10987,-4.00000,0.00000
1722031887.829658,404.000,338.000,66.000,410.000,334.000,66.000,414.000,330.000,66.000, 0.092, 0.075, 6.000,-4.000, 6.000,-4.000,65.164,-43.443,53.118,-53.118,-159.966,-128.485,66.0000,317.160,239.267,106.482,61.491,474.892,-2.162, 2.175, 0.052,-0.276, 1.674,-0.411,0.00000,0.00000,-0.27563,0.05427,0.01128,0.00000,-0.41142,-0.03870,0.00000,-1.67388,-0.12454,-2.00000,0.00000
1722031887.929875,410.000,334.000,66.000,414.000,330.000,66.000,418.000,326.000,64.000, 0.075, 0.100, 4.000,-4.000, 4.000,-4.000,53.118,-53.118,39.927,-39.927,-131.672,131.672,64.0000,318.753,238.928,107.000,61.643,473.146,-2.171, 2.181, 0.025,-0.200, 1.976, 0.742,0.00000,0.00000,-0.20048,0.05313,-0.00202,0.00000,0.74150,-0.03176,0.00000,-1.97639,-0.12588,-1.00000,1.00000
1722031888.020283,414.000,330.000,66.000,418.000,326.000,64.000,424.000,320.000,65.000, 0.100, 0.091, 4.000,-4.000, 4.000,-4.000,39.927,-39.927,66.260,-66.260,290.798,-290.798,65.0000,318.449,238.990,106.660,61.917,473.499,-2.179, 2.180, 0.060,-0.016, 0.808, 0.058,0.00000,0.00000,-0.01551,0.05096,0.00745,0.00000,0.05843,-0.04404,0.00000,-0.80787,-0.12221,-1.00000,1.00000
1722031888.120855,418.000,326.000,64.000,424.000,320.000,65.000,428.000,312.000,65.000, 0.091, 0.101, 6.000,-6.000, 6.000,-6.000,66.260,-66.260,39.790,-79.581,-263.304,-132.514,65.0000,317.421,239.517,106.005,62.027,476.288,-2.161, 2.160, 0.072, 0.095, 1.560,-1.389,0.00000,0.00000,0.09530,0.05002,0.02585,0.00000,-1.38895,-0.03053,0.00000,-1.55954,-0.11287,-2.00000,0.00000
1722031888.2297,424.000,320.000,65.000,428.000,312.000,65.000,430.000,308.000,65.000, 0.101, 0.109, 4.000,-8.000, 4.000,-8.000,39.790,-79.581,18.371,-36.741,-196.747,393.494,65.0000,317.199,240.087,106.168,62.086,475.683,-2.161, 2.167, 0.057,-0.070, 1.769,-0.766,0.00000,0.00000,-0.06974,0.05254,0.01804,0.00000,-0.76609,-0.02571,0.00000,-1.76898,-0.11454,-2.00000,0.00000
1722031888.320833,428.000,312.000,65.000,430.000,308.000,65.000,436.000,304.000,67.000, 0.109, 0.091, 2.000,-4.000, 2.000,-4.000,18.371,-36.741,65.832,-43.888,520.747,-78.413,67.0000,317.219,240.452,106.383,62.070,475.518,-2.162, 2.170, 0.077,-0.178, 1.115,-1.154,0.00000,0.00000,-0.17785,0.05354,0.02575,0.00000,-1.15449,-0.03132,0.00000,-1.11540,-0.11321,-2.00000,0.00000
